date,open,high,low,close,volume
1997-06-09,5.748,5.906,5.079,5.138,310525.77
1997-06-10,4.922,4.995,4.626,4.626,122577.75
1997-06-11,4.528,4.666,4.164,4.454,69351.15
1997-06-12,4.42,4.528,4.208,4.297,34465.2
1997-06-13,4.036,4.725,4.036,4.641,62730.74
1997-06-16,4.675,4.803,4.479,4.666,76653.64
1997-06-17,4.602,4.602,4.336,4.346,29181.96
1997-06-18,4.306,4.434,4.183,4.282,29241.95
1997-06-19,4.306,4.326,4.06,4.065,19021.0
1997-06-20,4.085,4.321,4.085,4.282,29025.44
1997-06-23,4.282,4.321,3.937,4.075,36033.25
1997-06-24,4.085,4.272,4.075,4.144,23142.65
1997-06-25,4.139,4.178,4.036,4.1,22469.3
1997-06-26,4.08,4.134,3.932,4.011,24807.98
1997-06-27,3.947,4.026,3.716,3.755,33265.0
1997-07-02,3.755,3.839,3.381,3.43,26268.43
1997-07-03,3.435,3.667,3.248,3.494,31635.07
1997-07-04,3.445,3.593,3.352,3.494,15065.91
1997-07-07,3.544,3.558,3.145,3.174,12543.0
1997-07-08,3.14,3.337,3.051,3.248,13745.17
1997-07-09,3.297,3.396,3.15,3.361,14263.32
1997-07-10,3.45,3.593,3.396,3.465,50725.68
1997-07-11,3.494,3.809,3.484,3.809,46485.79
1997-07-14,3.878,3.937,3.731,3.918,56049.99
1997-07-15,3.932,3.937,3.691,3.76,28201.52
1997-07-16,3.745,3.745,3.544,3.612,23118.92
1997-07-17,3.593,3.681,3.544,3.612,12249.21
1997-07-18,3.588,3.642,3.504,3.583,14394.41
1997-07-21,3.544,3.617,3.519,3.544,12345.17
1997-07-22,3.544,3.667,3.524,3.627,14470.61
1997-07-23,3.667,3.765,3.583,3.622,18613.01
1997-07-24,3.652,3.657,3.46,3.48,12901.0
1997-07-25,3.445,3.534,3.401,3.494,10183.92
1997-07-28,3.553,3.632,3.48,3.544,10321.31
1997-07-29,3.544,3.593,3.435,3.504,6900.34
1997-07-30,3.504,3.622,3.499,3.593,9551.53
1997-07-31,3.617,3.632,3.544,3.588,8632.62
1997-08-01,3.617,3.711,3.553,3.686,19467.79
1997-08-04,3.716,3.829,3.671,3.814,22358.59
1997-08-05,3.839,3.863,3.691,3.735,17053.0
1997-08-06,3.74,3.74,3.558,3.568,11775.17
1997-08-07,3.519,3.667,3.519,3.662,6496.49
1997-08-08,3.652,3.662,3.544,3.578,9688.11
1997-08-11,3.593,3.593,3.484,3.494,8603.14
1997-08-12,3.48,3.568,3.396,3.406,10191.59
1997-08-13,3.445,3.504,3.317,3.332,9583.46
1997-08-14,3.667,3.667,3.455,3.652,22561.7
1997-08-15,3.691,3.691,3.519,3.544,11559.53
1997-08-18,3.544,3.568,3.445,3.548,8353.22
1997-08-19,3.553,3.593,3.475,3.534,4579.63
1997-08-20,3.519,3.657,3.519,3.652,11665.41
1997-08-21,3.671,3.765,3.603,3.701,23103.58
1997-08-22,3.696,3.795,3.642,3.745,20977.67
1997-08-25,3.77,3.888,3.765,3.824,30191.94
1997-08-26,3.849,3.888,3.79,3.863,30516.35
1997-08-27,3.888,3.898,3.78,3.849,18139.68
1997-08-28,3.839,3.863,3.765,3.799,15876.47
1997-08-29,3.79,3.982,3.775,3.977,36926.49
1997-09-01,4.031,4.129,3.986,3.996,33294.23
1997-09-02,4.011,4.06,3.937,3.977,18221.27
1997-09-03,3.962,4.065,3.962,4.011,14632.92
1997-09-04,4.026,4.05,3.962,3.996,14161.64
1997-09-05,3.996,4.011,3.863,3.932,15350.1
1997-09-08,3.863,3.937,3.839,3.927,12604.72
1997-09-09,3.927,3.996,3.849,3.868,11369.0
1997-09-10,3.863,3.937,3.814,3.927,11543.65
1997-09-11,3.937,4.06,3.839,3.863,20207.05
1997-09-12,3.863,3.868,3.721,3.731,9819.99
1997-09-15,3.686,3.706,3.553,3.568,8067.48
1997-09-16,3.568,3.632,3.558,3.598,5294.5
1997-09-17,3.657,3.657,3.524,3.583,4697.7
1997-09-18,3.553,3.642,3.553,3.622,4954.88
1997-09-19,3.617,3.74,3.617,3.691,5089.08
1997-09-22,3.681,3.681,3.371,3.425,8741.0
1997-09-23,3.347,3.499,3.174,3.248,9237.0
1997-09-24,3.391,3.445,3.278,3.435,8271.58
1997-09-25,3.43,3.632,3.416,3.573,14554.28
1997-09-26,3.534,3.583,3.46,3.494,6894.0
1997-09-29,3.47,3.475,3.347,3.361,5448.62
1997-09-30,3.44,3.494,3.352,3.396,3705.5
1997-10-06,3.445,3.445,3.347,3.366,2111.8
1997-10-07,3.352,3.42,3.297,3.381,2484.82
1997-10-08,3.44,3.534,3.401,3.499,5339.59
1997-10-09,3.519,3.657,3.514,3.544,10703.95
1997-10-10,3.544,3.588,3.48,3.558,5416.93
